game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,150,Helen Darling,17,Silver Stars,San Antonio,Silver Stars,11,1,2,0,0,0,0,0,2,2,5,0,0,3,2,-12,2,FALSE,FALSE,FALSE,TRUE,,H. Darling,,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,785,Crystal Kelly,17,Silver Stars,San Antonio,Silver Stars,7,1,2,0,0,1,1,0,0,0,0,0,0,1,2,-6,3,FALSE,FALSE,FALSE,TRUE,,C. Kelly,,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,571,Rebekkah Brunson,8,Lynx,Minnesota,Lynx,25,10,12,0,0,4,8,5,5,10,0,2,2,2,3,+18,24,TRUE,FALSE,FALSE,FALSE,32,R. Brunson,,Forward,F,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,89,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,66
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,774,Nicky Anosike,8,Lynx,Minnesota,Lynx,25,3,6,0,0,1,4,2,5,7,0,1,0,2,4,+19,7,TRUE,FALSE,FALSE,FALSE,13,N. Anosike,,Forward,F,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,89,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,66
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,545,Lindsay Whalen,8,Lynx,Minnesota,Lynx,32,3,9,1,3,7,8,0,4,4,5,2,0,1,0,+23,14,TRUE,FALSE,FALSE,FALSE,13,L. Whalen,,Guard,G,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,89,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,66
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,695,Seimone Augustus,8,Lynx,Minnesota,Lynx,28,6,11,1,3,2,3,1,4,5,5,2,0,1,1,+25,15,TRUE,FALSE,FALSE,FALSE,33,S. Augustus,https://a.espncdn.com/i/headshots/wnba/players/full/695.png,Guard,G,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,89,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,66
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,881,Monica Wright,8,Lynx,Minnesota,Lynx,33,7,12,0,1,1,2,0,2,2,4,1,0,2,1,+18,15,TRUE,FALSE,FALSE,TRUE,22,M. Wright,,Guard,G,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,89,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,66
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,773,Charde Houston,8,Lynx,Minnesota,Lynx,20,3,7,2,5,1,2,0,3,3,0,1,0,3,2,+8,9,FALSE,FALSE,FALSE,TRUE,22,C. Houston,,Forward,F,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,89,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,66
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,864,Quanitra Hollingsworth,8,Lynx,Minnesota,Lynx,10,0,0,0,0,0,0,1,3,4,1,1,0,2,3,+1,0,FALSE,FALSE,FALSE,TRUE,,Q. Hollingsworth,,Center,C,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,89,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,66
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,775,Candice Wiggins,8,Lynx,Minnesota,Lynx,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,2,C. Wiggins,,Guard,G,Minnesota Lynx,s:40~l:59~t:8,minnesota-lynx,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,MIN,005084,47a757,home,TRUE,89,17,Silver Stars,San Antonio,San Antonio Silver Stars,SAS,,000000,c7cfd4,66
